78698,25748,307,,,UNB,"Breitung, A.J.",,8,7,1949,,Granite outcrop,,Division no. 19,MB,CA,"Sasaginnigak Lake, 175 miles N.E. of Winnipeg",,,,,,,,,,,,,,,,5,,,Specimen has fruit,42,Carex aenea Fern.  Carex foenea Willd. as per ITIS 2015    ,,2015-08-05,2015-08-05,,CLM,   Accession # 25748,,8/7/1949/,Division no. 19 Co.,,,,,Habitat:  Granite outcrop. ,"Locality:  Sasaginnigak Lake, 175 miles N.E. of Winnipeg. ",,Duplicate,,,,,,,"Sasaginnigak Lake, 175 miles N.E. of Winnipeg",,,,,,,78698,,,,,56985,56985,,
78700,21566,352,,,UNB,"Smith, E.C.;  Demone, G. R.;  Walker, D.M.;  Campbell, F.P.;  Willis, A.R.",20774,23,7,1962,,In woods at foot of slope.,,Halifax,Nova Scotia,Canada,Big Salmon River Lake,,,,,,,,,,,,,,,,1,,,Specimen has fruit,26,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 21566,Collector's # 20774,23/7/1962/,Halifax Co.,,,,,Habitat:  In woods at foot of slope.. ,Locality:  Big Salmon River Lake. ,,Duplicate,,,,,,,Big Salmon River Lake,,,,,,,78700,,,,,56985,56985,,
78701,21643,352,,,UNB,"Smith, E.C.;  Clattenburg, R.E.;  Quinten, D.;  Chase, L.",,13,7,1960,,Swamp,Common,Shelburne,Nova Scotia,Canada,West of Allandale,,,,,,,,,,,,,,,,4,,,Specimen has fruit,26,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 21643,,13/7/1960/,Shelburne Co.,,,,,Habitat:  Swamp. ,Locality:  West of Allandale. ,,Duplicate,,,,,,Abund.:  Common. ,West of Allandale,,,,,,,78701,,,,,56985,56985,,
78702,18798,352,,,UNB,"Cunningham, G.C.",,23,8,1961,,Clear cut strip and patch areas.  Field spruce stand.,,Guysborough,Nova Scotia,Canada,"6.5 miles east of Boylston, project M. 84 at Middleton",,,,,,,,,,,,,,,,3,,,Specimen has fruit,27,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 18798,,23/8/1961/,Guysborough Co.,,,,,Habitat:  Clear cut strip and patch areas.  Field spruce stand.. ,"Locality:  6.5 miles east of Boylston, project M. 84 at Middleton. ",,Duplicate,,,,,,,"6.5 miles east of Boylston, project M. 84 at Middleton",,,,,,,78702,,,,,56985,56985,,
78703,21455,352,,,UNB,"Smith, E.C.;  Pick, D.L.;  Hounsell, R. W.",21870,3,7,1964,,Alluvial woods,,Halifax,Nova Scotia,Canada,Meaghers Grant,,,,,,,,,,,,,,,,4,,,Specimen has fruit,26,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 21455,Collector's # 21870,3/7/1964/,Halifax Co.,,,,,Habitat:  Alluvial woods. ,Locality:  Meaghers Grant. ,,Duplicate,,,,,,,Meaghers Grant,,,,,,,78703,,,,,56985,56985,,
78704,30515,352,,,UNB,"Cater, M.",,31,8,1960,,"Wet sphagnum, open woods.",,Yarmouth,Nova Scotia,Canada,0.5 mile north of Second Bear Lake,,,,,,,,,,,,,,,,3,,,Specimen has fruit,27,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 30515,,31/8/1960/,Yarmouth Co.,,,,,"Habitat:  Wet sphagnum, open woods.. ",Locality:  0.5 mile north of Second Bear Lake. ,,Duplicate,,,,,,,0.5 mile north of Second Bear Lake,,,,,,,78704,,,,,56985,56985,,
78705,30516,352,,,UNB,"Cunningham, G.C.",,17,9,1959,,Roadside ditch,,Queens,Nova Scotia,Canada,Beach Hill,,,,,,,43,58,30,N,64,47,,W,,2,,,Specimen has fruit,27,Carex folliculata L.      ,Alt. 300',2015-08-12,2016-03-23,,CLM,   Accession # 30516,,17/9/1959/,Queens Co.,,,N,W,Habitat:  Roadside ditch. ,Locality:  Beach Hill. ,Notes:  Alt. 300'.,Duplicate,43.975,43.975º N ,64.7833,64.7833º W,,,Beach Hill,43.975,64.7833,,,,,78705,,,,,56985,56985,,
78706,30517,352,,,UNB,"Loucks, O.L.",,8,7,1956,,,,Queens,Nova Scotia,Canada,Liverpool,,,,,,,,,,,,,,,,5,,,Specimen has fruit,27,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 30517,,8/7/1956/,Queens Co.,,,,,,Locality:  Liverpool. ,,Duplicate,,,,,,,Liverpool,,,,,,,78706,,,,,56985,56985,,
78707,44930,352,,,UNB,"Newell, R.E.; Newell, R.B.",,6,9,1981,,"Along ""Fire Road""",In Clumps,Yarmouth,Nova Scotia,Canada,6.5 km. west of Indian Fields turnoff on the Upper Ohio Road,,,,,,,,,,,,,,,,3,,,Specimen has fruit,,Carex folliculata L.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 44930,,6/9/1981/,Yarmouth Co.,,,,,"Habitat:  Along ""Fire Road"". ",Locality:  6.5 km. west of Indian Fields turnoff on the Upper Ohio Road. ,,Duplicate,,,,,,Abund.:  In Clumps. ,6.5 km. west of Indian Fields turnoff on the Upper Ohio Road,,,,,,,78707,,,,,56985,56985,,
78708,25740,352,,,UNB,,,,,1904,,,,,,,Horno Island?,,,,,,,,,,,,,,,,5,,,Specimen has fruit,23,Carex folliculata L.      ,,2015-08-12,2015-08-12,,CLM,   Accession # 25740,,00/00/1904/,,,,,,,Locality:  Horno Island?. ,,Duplicate,,,,,,,Horno Island?,,,,,,,78708,,,,,56985,56985,,
78709,57837,3790,,,UNB,"Wein, R.W.",,,8,1974,,Sedge-moss-willow meadow; raised delta,,,Nunavut,CA,Boothia Peninsula,,,,,,,71,31,,N,94,42,,W,,3,,,Specimen has fruit,,Carex misandra  R. Br.  Carex fuliginosa Schkuhr  as per ITIS 2015    ,,2015-08-12,2015-08-12,,CLM,   Accession # 57837,,00/8/1974/,,,,N,W,Habitat:  Sedge-moss-willow meadow; raised delta. ,Locality:  Boothia Peninsula. ,,Duplicate,71.5167,71.5167º N ,94.7,94.7º W,,,Boothia Peninsula,71.5167,94.7,,,,,78709,,,,,56985,56985,,
78710,57872,3790,,,UNB,"Wein, R.W.",,23,7,1974,,High centre polygons on fine alluvial material,,,Nunavut,CA,Boothnia Peninsula,,,,,,,71,6,,N,95,32,,W,,3,,,Specimen has fruit,,Carex misandra R. Br.  Carex fuliginosa Schkuhr as per ITIS 2015     ,,2015-08-12,2015-08-12,,CLM,   Accession # 57872,,23/7/1974/,,,,N,W,Habitat:  High centre polygons on fine alluvial material. ,Locality:  Boothnia Peninsula. ,,Duplicate,71.1,71.1º N ,95.5333,95.5333º W,,,Boothnia Peninsula,71.1,95.5333,,,,,78710,,,,,56985,56985,,
78711,42986,3790,,,UNB,"Erlanson, C.O.",3382,30,7,1928,,Heath-moist,,,,Greenland,Ata Delta,,,,,,,70,16,,N,,,,,,4,,,Specimen has fruit,40,Carex misandra R. Br. det. by A.E. Portland 1949  Carex fuliginosa Schkuhr as per ITIS 2015,,2015-08-12,2015-08-12,,CLM,   Accession # 42986,Collector's # 3382,30/7/1928/,,,,N,,Habitat:  Heath-moist. ,Locality:  Ata Delta. ,,Duplicate,70.2667,70.2667º N ,,,,,Ata Delta,70.2667,,,,,,78711,,,,,56985,56985,,
78712,40399,4000,,,UNB,"Wein, R.W.",,29,8,1971,,,,,Yukon,CA,Old Crow Mountains,,,,,,,67,40,,N,140,8,,W,,3,,,Specimen has fruit,,Carex glacialis Mack.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 40399,,29/8/1971/,,,,N,W,,Locality:  Old Crow Mountains. ,,Duplicate,67.6667,67.6667º N ,140.1333,140.1333º W,,,Old Crow Mountains,67.6667,140.1333,,,,,78712,,,,,56985,56985,,
78713,40398,4000,,,UNB,"Wein, R.W.",,14,8,1971,,,,,Yukon,CA,Old Crow River,,,,,,,67,43,,N,139,47,,W,,3,,,Specimen has fruit,,Carex glacialis Mack.      ,,2015-08-12,2016-03-23,,CLM,   Accession # 40398,,14/8/1971/,,,,N,W,,Locality:  Old Crow River. ,,Duplicate,67.7167,67.7167º N ,139.7833,139.7833º W,,,Old Crow River,67.7167,139.7833,,,,,78713,,,,,56985,56985,,
78714,64787,3738,,,UNB,"Taylor, A.R.A.",8929,20,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake",,,,,,,,,,,,,,,,5,,Databaser,No reproductive structures seen on specimen,18,Salix herbacea (L.)      by C.M.Young 2014,,2015-08-12,2015-08-12,Location inferred from Taylor's travel itinerary and notes on collecting sheets,shortt,   Accession # 64787,Collector's # 8929,20/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vii, Scoter Lake. ",,Duplicate,,,,,,,"Hudson Bay, Site vii, Scoter Lake",,,,,,,78714,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78715,61134,354,,,UNB,"Charest, R.",33,6,7,1998,,"Foret de feuillus dominee par le peuplier a grandes dents, le noisetier et le hetre; pente nulle; drainage moyen.",,Beauharnois-Salaberry,Quebec,CA,"Bois Robert, Beauharnois",,,,18T WF,587500,5017000,,,,,,,,,,1,,,,32,Carex gracillima Schw.      ,,2015-08-12,2015-08-26,,CLM,   Accession # 61134,Collector's # 33,6/7/1998/,Beauharnois-Salaberry Co.,UTM 18T WF 587500 5017000,,,,"Habitat:  Foret de feuillus dominee par le peuplier a grandes dents, le noisetier et le hetre; pente nulle; drainage moyen.. ","Locality:  Bois Robert, Beauharnois. ",,Duplicate,,,,,,,"Bois Robert, Beauharnois",,,,,,,78715,,,,,56985,56985,,
78716,26397,354,,,UNB,"Belzile, A.;  Gervais, C.",,18,6,1958,,Erablieres des collines,,Deux Montagnes,Quebec,CA,Oka,,,,,,,,,,,,,,,,5,,,Specimen has fruit,46,Carex gracillima Schw.      ,,2015-08-12,2015-08-26,,CLM,   Accession # 26397,,18/6/1958/,Deux Montagnes Co.,,,,,Habitat:  Erablieres des collines. ,Locality:  Oka. ,,Duplicate,,,,,,,Oka,,,,,,,78716,,,,,56985,56985,,
78717,25741,354,,,UNB,"Reeve, H.",,22,6,1948,,Hard woods,,Durham,Ontario,CA,"Hope Twp., Concession 1, Lot 19 near Port Hope",,,,,,,,,,,,,,,,4,,,Specimen has fruit,23,Carex gracillima Schw.  det. by J.A. Calder 1949    ,,2015-08-12,2015-08-26,,CLM,   Accession # 25741,,22/6/1948/,Durham Co.,,,,,Habitat:  Hard woods. ,"Locality:  Hope Twp., Concession 1, Lot 19 near Port Hope. ",,Duplicate,,,,,,,"Hope Twp., Concession 1, Lot 19 near Port Hope",,,,,,,78717,,,,,56985,56985,,
78719,64799,446,,,UNB,"Taylor, A.R.A.",9148,7,8,1944,,,,,Quebec,Canada,"Site xiv , Hudson BayNastapoka Falls (mainland)",,,,,,,,,,,,,,,,4,,Collector,Specimen is reproductive,18,Eleocharis acicularis (L.) R. & S.      by C.M. Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64799,Collector's # 9148,7/8/1944/,,,,,,,"Locality:  Site xiv , Hudson BayNastapoka Falls (mainland). ",,Duplicate,,,,,,,"Site xiv , Hudson BayNastapoka Falls (mainland)",,,,,,,78719,,56.9,-76.5,,56985,56985,56.9º N ,-76.5º W
78720,64786,2474,,,UNB,"Taylor, A.R.A.",8930,20,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Rhododendron lapponicum (L.) Wahlenb.      by C.M. Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64786,Collector's # 8930,20/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vii, Scoter Lake. ",,Duplicate,,,,,,,"Hudson Bay, Site vii, Scoter Lake",,,,,,,78720,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78721,64785,2474,,,UNB,"Taylor, A.R.A.",8832,21,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site viii, 25 miles N of Port Harrison, approx. 10 miles from coast",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Rhododendron lapponicum (L.) Wahlenb.      by C.M. Young 2014,,2015-08-12,2015-08-19,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64785,Collector's # 8832,21/7/1944/,,,,,,,"Locality:  Hudson Bay, Site viii, 25 miles N of Port Harrison, approx. 10 miles from coast. ",,Duplicate,,,,,,,"Hudson Bay, Site viii, 25 miles N of Port Harrison, approx. 10 miles from coast",,,,,,,78721,,58.7,-78.2,,56985,56985,58.7º N ,-78.2º W
78722,64784,821,,,UNB,"Taylor, A.R.A.",8899,19,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Ranunculus lapponicus L.      by C.M. Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64784,Collector's # 8899,19/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vii, Scoter Lake. ",,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78722,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78723,64783,2229,,,UNB,"Taylor, A.R.A.",8954,27,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vi, Leonard Island",,,,,,,,,,,,,,,,4,,Collector,Specimen is reproductive,18,Taraxacum lacerum Greene      by C.M. Young 2014Taraxacum ceratophorum (Ledeb.)DC. (Synonym),,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64783,Collector's # 8954,27/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vi, Leonard Island. ",,Duplicate,,,,,,,"Hudson Bay, Site vi, Leonard Island",,,,,,,78723,,58.2,-77.6,,56985,56985,58.2º N ,-77.6º W
78724,64782,3147,,,UNB,"Taylor, A.R.A.",8953,27,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vi, Leonard Island",,,,,,,,,,,,,,,,4,,Collector,Specimen is reproductive,18,Saxifraga tricuspidata Rottb.      by C.M. Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64782,Collector's # 8953,27/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vi, Leonard Island. ",,Duplicate,,,,,,,"Hudson Bay, Site vi, Leonard Island",,,,,,,78724,,58.2,-77.6,,56985,56985,58.2º N ,-77.6º W
78725,64781,2896,,,UNB,"Taylor, A.R.A.",8949,25,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vi, Leonard Island",,,,,,,,,,,,,,,,4,,Collector,Specimen is reproductive,18,Pyrola grandiflora Radius      by C.M.Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64781,Collector's # 8949,25/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vi, Leonard Island. ",,Duplicate,,,,,,,"Hudson Bay, Site vi, Leonard Island",,,,,,,78725,,58.2,-77.6,,56985,56985,58.2º N ,-77.6º W
78726,64780,4043,,,UNB,"Taylor, A.R.A.",8908,20,7,1944,,growing among lichen,Common,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Ledum palustre var decumbens ARA Taylor 1944Rhododendron tomentosum Harmaja      ,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64780,Collector's # 8908,20/7/1944/,,,,,,Habitat:  growing among lichen. ,"Locality:  Hudson Bay, Site vii, Scoter Lake. ",,Unique,,,,,,Abund.:  Common. ,"Hudson Bay, Site vii, Scoter Lake",,,,,,,78726,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78727,64779,3660,,,UNB,"Taylor, A.R.A.",8952,27,7,1944,,,Common,,Quebec,Canada,"Hudson Bay, Site vi, Leonard Island",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Poa arctica R. Br.      by C.M.Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64779,Collector's # 8952,27/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vi, Leonard Island. ",,Duplicate,,,,,,Abund.:  Common. ,"Hudson Bay, Site vi, Leonard Island",,,,,,,78727,,58.2,-77.6,,56985,56985,58.2º N ,-77.6º W
78728,64778,1726,,,UNB,"Taylor, A.R.A.",9149,6,8,1944,,,,,Quebec,Canada,"Hudson Bay, Site [xiv, Christie Island]",,,,,,,,,,,,,,,,5,,Databaser,Specimen is reproductive,18,Drosera anglica Huds.      by C.M. Young,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64778,Collector's # 9149,6/8/1944/,,,,,,,"Locality:  Hudson Bay, Site [xiv, Christie Island]. ",,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78728,,57,-76.7,,56985,56985,57º N ,-76.7º W
78729,64777,3780,,,UNB,"Taylor, A.R.A.",9143,6,8,1944,,,,,Quebec,Canada,"Hudson Bay, Site [xiv, Christie Island] ",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Tofieldia pusilla (Michx.) Pers.      by C.M.Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64777,Collector's # 9143,6/8/1944/,,,,,,,"Locality:  Hudson Bay, Site [xiv, Christie Island] . ",,Duplicate,,,,,,,"Hudson Bay, Site [xiv, Christie Island] ",,,,,,,78729,,57,-76.7,,56985,56985,57º N ,-76.7º W
78730,64776,2927,,,UNB,"Taylor, A.R.A.",8967,27,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site ix, Leonard Island",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Ranunculus pedatifidus Sm.      by C.M. Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64776,Collector's # 8967,27/7/1944/,,,,,,,"Locality:  Hudson Bay, Site ix, Leonard Island. ",,Duplicate,,,,,,,"Hudson Bay, Site ix, Leonard Island",,,,,,,78730,,58.2,-77.6,,56985,56985,58.2º N ,-77.6º W
78731,64775,3147,,,UNB,"Taylor, A.R.A.",8968,27,7,1944,,,,,Quebec,Canada,"Hudson Bay, Site vi, Leonard Island",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Saxifraga tricuspidata Rottb.      by C.M. Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64775,Collector's # 8968,27/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vi, Leonard Island. ",,Duplicate,,,,,,,"Hudson Bay, Site vi, Leonard Island",,,,,,,78731,,58.2,-77.6,,56985,56985,58.2º N ,-77.6º W
78732,64772,1007,,,UNB,"Taylor, A.R.A.",8907,20,7,1944,,,Common,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake / Lac Scoter",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Rubus chamaemorus L.      by C.M. Young,common all over lichen tundra,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",Admin,   Accession # 64772,Collector's # 8907,20/7/1944/,,,,,,,"Locality:  Hudson Bay, Site vii, Scoter Lake / Lac Scoter. ",Notes:  common all over lichen tundra.,Duplicate,,,,,,Abund.:  Common. ,"Hudson Bay, Site vii, Scoter Lake / Lac Scoter",,,,,,,78732,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78733,64773,650,,,UNB,"Taylor, A.R.A.",8905,20,7,1944,,Rocky hillside,Common,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake/ Lac Scoter",,,,,,,,,,,,,,,,5,,Collector,No reproductive structures seen on specimen,18,Betula glandulosa Michx.      by ARATaylor 1944 STET C.M.Young 2014,,2015-08-12,2015-08-12,"Location inferred from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64773,Collector's # 8905,20/7/1944/,,,,,,Habitat:  Rocky hillside. ,"Locality:  Hudson Bay, Site vii, Scoter Lake/ Lac Scoter. ",,Duplicate,,,,,,Abund.:  Common. ,Specific location data for rare species is available on request,,,,,,,78733,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78734,64774,3200,,,UNB,"Taylor, A.R.A.",8902,20,7,1944,,Boggy areat,,,Quebec,Canada,"Hudson Bay, Site vii, Scoter Lake/ Lac Scoter",,,,,,,,,,,,,,,,5,,Collector,Specimen is reproductive,18,Pedicularis lapponica L.      by C.M.Young 2014,,2015-08-12,2015-08-19,"Location determined from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64774,Collector's # 8902,20/7/1944/,,,,,,Habitat:  Boggy areat. ,"Locality:  Hudson Bay, Site vii, Scoter Lake/ Lac Scoter. ",,Duplicate,,,,,,,"Hudson Bay, Site vii, Scoter Lake/ Lac Scoter",,,,,,,78734,,58.5,-76.7,,56985,56985,58.5º N ,-76.7º W
78735,64808,63.5,,,UNB,"Taylor, A.R.A.",9217a,7,8,1944,,,,,Nunavut,Canada,"Hudson Bay, Site xv, Christie Island",,,,,,,,,,,,,,,,5,,Databaser,Specimen is reproductive,18,Dryopteris spinulosa (O.F.Mull)Watt. by C.M.Young 2014Dryopteris carthusiana (Villars) H.P. Fuchs      ,,2015-08-19,2015-08-19,"Location determined from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64808,Collector's # 9217a,7/8/1944/,,,,,,,"Locality:  Hudson Bay, Site xv, Christie Island. ",,Duplicate,,,,,,,"Hudson Bay, Site xv, Christie Island",,,,,,,78735,,57,-76.7,,56985,56985,57º N ,-76.7º W
78736,20434,354,,,UNB,"Bean, R.C., Harris, S.K.",22701,26,6,1961,,Woods,,Aroostook,ME,CA,Seven Miles along road up Allagash River,,,,,,,,,,,,,,,,5,,,Specimen has fruit,"Plants of Aroostook County, Maine",Carex gracillima Schw.      ,,2015-08-19,2015-08-19,,CLM,   Accession # 20434,Collector's # 22701,26/06/1961/,Aroostook Co.,,,,,Habitat:  Woods. ,Locality:  Seven Miles along road up Allagash River. ,,Duplicate,,,,,,,Seven Miles along road up Allagash River,,,,,,,78736,,,,,56985,56985,,
78737,21492,354,,,UNB,"Smith, E.C.;  Pick, D.L.;  Hounsell, R. W.",22188,1,8,1964,,Wet ledges of cliff,,Inverness,Nova Scotia,Canada,"Big Intervale, Margaree",,,,,,,,,,,,,,,,4,,,Specimen has flower buds,26,Carex gracillima Schw.      ,,2015-08-19,2016-03-23,,CLM,   Accession # 21492,Collector's # 22188,1/8/1964/,Inverness Co.,,,,,Habitat:  Wet ledges of cliff. ,"Locality:  Big Intervale, Margaree. ",,Duplicate,,,,,,,"Big Intervale, Margaree",,,,,,,78737,,,,,56985,56985,,
78738,21046,354,,,UNB,"Smith, E.C.;  Pick, D.L.;  Hounsell, R.W.",21821,2,7,1964,,,Common,Halifax,Nova Scotia,Canada,"Bank above road, Lake Egmont",,,,,,,,,,,,,,,,4,,,Specimen has fruit,26,Carex gracillima Schw.      ,,2015-08-19,2016-03-23,,CLM,   Accession # 21046,Collector's # 21821,2/7/1964/,Halifax Co.,,,,,,"Locality:  Bank above road, Lake Egmont. ",,Duplicate,,,,,,Abund.:  Common. ,"Bank above road, Lake Egmont",,,,,,,78738,,,,,56985,56985,,
78739,21499,354,,,UNB,"Smith, E.C.;  Pick, D.L.;  Hounsell, R.W.",21860,3,7,1964,,Bare areas in meadow thicket.,Common,Halifax,Nova Scotia,Canada,Meaghers Grant,,,,,,,,,,,,,,,,4,,,Specimen has fruit,26,Carex gracillima Schw.      ,,2015-08-19,2016-03-23,,CLM,   Accession # 21499,Collector's # 21860,3/7/1964/,Halifax Co.,,,,,Habitat:  Bare areas in meadow thicket.. ,Locality:  Meaghers Grant. ,,Duplicate,,,,,,Abund.:  Common. ,Meaghers Grant,,,,,,,78739,,,,,56985,56985,,
78740,26398,355,,,UNB,"Lamarre, G.",,2,7,1958,,,,Terrebonne,Quebec,CA,St. Antoine des Laurentides,,,,,,,,,,,,,,,,4,,,Specimen has fruit,41,Carex granularis Muhl. ex Willd   ,,2015-08-19,2015-08-26,,Admin,   Accession # 26398,,2/7/1958/,Terrebonne Co.,,,,,,Locality:  St. Antoine des Laurentides. ,,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78740,,,,,56985,56985,,
78741,64863,4129,,,UNB,"Taylor, A.R.A.",8978b,30,7,1944,,,,,Quebec,Canada,Hudson Bay; Site x; Christie Island,,,,,,,,,,,,,,,,5,,Databaser,Specimen is reproductive,18,Elymus arenarius L. by A.R.A.Taylor 1944Leymus arenarius (L.)Hochst.      (synonym 2015),,2015-08-19,2015-08-19,"Location determined from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64863,Collector's # 8978b,30/7/1944/,,,,,,,Locality:  Hudson Bay; Site x; Christie Island. ,,Unique,,,,,,,Hudson Bay; Site x; Christie Island,,,,,,,78741,,57,-76.7,,56985,56985,57º N ,-76.7º W
78742,2880,355,,,UNB,"Porter, Thomas C.",,,6,1871,,,,Northhampton,PA,CA,Easton,,,,,,,,,,,,,,,,5,,,Specimen has fruit,,Carex granularis Muhl. ex Willd anno. by H. Hinds 1980,"Collected for Lafayette College, Easton PA",2015-08-19,2015-08-19,,CLM,   Accession # 2880,,00/6/1871/,Northhampton Co.,,,,,,Locality:  Easton. ,"Notes:  Collected for Lafayette College, Easton PA.",Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78742,,,,,56985,56985,,
78743,45200,355,,,UNB,"Malte, M.O.",283/23,29,6,1923,,,,Gatineau,Quebec,CA,"Hull Twp., Wrightville",,,,,,,,,,,,,,,,4,,,Specimen has fruit,25,Carex granularis Muhl. det. by W.K.W. Baldwin 1955  Carex granularis Muhl. ex Willd  as per ITIS,,2015-08-19,2015-08-26,,CLM,   Accession # 45200,Collector's # 283/23,29/6/1923/,Gatineau Co.,,,,,,"Locality:  Hull Twp., Wrightville. ",,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78743,,,,,56985,56985,,
78744,64792,922,,,UNB,"Taylor, A.R.A.",9109,5,8,1944,,,,,Nunavut,Canada,"Hudson Bay, Site xiii; ",,,,,,,,,,,,,,,,5,,Databaser,Specimen has flowers,18,Saxifraga paniculata Mill (syn. ITIS 2015)Saxifraga aizoon Jacq. var. neogaea Butters      by C.M.Young 2014,,2015-08-19,2015-08-19,"Location determined from Taylor's travel itinerary, collection data and notes on collecting sheets",shortt,   Accession # 64792,Collector's # 9109,5/8/1944/,,,,,,,"Locality:  Hudson Bay, Site xiii; . ",,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78744,,57,-76.7,,56985,56985,57º N ,-76.7º W
78745,26575,355,,,UNB,"Lamarre, G.; Beauliere, G.",,11,7,1956,,,,Pontiac,Quebec,CA,Ile du Grand Calumet,,,,,,,,,,,,,,,,4,,,Specimen has fruit,41,Carex granularis Muhl. var haleana (Olney) Porter  Carex granularis Muhl. ex Willd   Muhl. as per ITIS 2015,,2015-08-19,2015-08-26,,CLM,   Accession # 26575,,11/7/1956/,Pontiac Co.,,,,,,Locality:  Ile du Grand Calumet. ,,Duplicate,,,,,,,Specific location data for rare species is available on request,,,,,,,78745,,,,,56985,56985,,
