39285,18628,1268,,Pyrola minor,UNB,"Roberts, P.R.; Pugh, B.",65-5897,12,8,1965,,softwood forest,,Restigouche,New Brunswick,Canada,falls on Little SE Upsalquitch R,,,,19,675466,5282536,47.67239,,,N,66.66247,,,W,,3.5,21 O/10,ACCDC,,,Pyrola minor L.      ,"One leaf was removed for DNA sampling by G. Beatty, Queens University Belfast - March 2008",2004-08-19,2015-07-08,,,   Accession # 18628,Collector's # 65-5897,,Restigouche Co.,UTM 19 675466 5282536,,N,W,Habitat:  softwood forest. ,Locality:  falls on Little SE Upsalquitch R. ,"Notes:  One leaf was removed for DNA sampling by G. Beatty, Queens University Belfast - March 2008.",Duplicate,47.6724,47.6724º N ,66.6625,66.6625º W,,,falls on Little SE Upsalquitch R,47.6724,66.6625,,,,,,,,,,56985,56985,,
46110,18629,1082,,,UNB,"Roberts, P.R.; Pugh, B.",65-5896,12,8,1965,,softwood forest,,Restigouche,New Brunswick,Canada,Falls on Little SE Upsalquitch River,,,,19,675466,5282536,47.67239,,,N,66.66247,,,W,,3.5,21 O/10,ACCDC,Specimen has Flowers or Flower Buds,,Oxalis montana Raf.      ,,2006-11-22,2015-07-08,,Dorothy,   Accession # 18629,Collector's # 65-5896,,Restigouche Co.,UTM 19 675466 5282536,,N,W,Habitat:  softwood forest. ,Locality:  Falls on Little SE Upsalquitch River. ,,Duplicate,47.6724,47.6724º N ,66.6625,66.6625º W,,,Falls on Little SE Upsalquitch River,47.6724,66.6625,,,,,,,,,,56985,56985,,
37113,19038,1175,,,UNB,"Cunningham, G.C.",,14,6,1956,,sphagnum under alder by brook.  Altitude 375',,York,New Brunswick,Canada,"U.N.B. Woodlot, W of New Maryland Road",,,,,,,45.9284,,,N,66.6697,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Viola macloskeyi Lloyd ssp. pallens (Banks ex DC.) Baker   ,,2004-06-08,2015-07-08,,,   Accession # 19038,,,York Co.,,,N,W,Habitat:  sphagnum under alder by brook.  Altitude 375'. ,"Locality:  U.N.B. Woodlot, W of New Maryland Road. ",,Duplicate,45.9284,45.9284º N ,66.6697,66.6697º W,,,"U.N.B. Woodlot, W of New Maryland Road",45.9284,66.6697,,,,,,,,,,56985,56985,,
26551,19451,1564,,,UNB,"Cunningham, G.C.",,2,8,1960,,Colony in grass on abandoned farm building site - may have been planted; Altitude 15',,Queens,New Brunswick,Canada,Cox Point,,,,,,,46,1,27,N,65,58,15,W,,3.5,,Databaser,Specimen has Flowers or Flower Buds,,Aster radula Ait. var. strictus (Pursh) Gray.   ,,2003-02-13,2015-11-25,,,   Accession # 19451,,,Queens Co.,,,N,W,Habitat:  Colony in grass on abandoned farm building site - may have been planted; Altitude 15'. ,Locality:  Cox Point. ,,Duplicate,46.0242,46.0242º N ,65.9708,65.9708º W,,,Cox Point,46.0242,65.9708,,,,,,,,,,56985,56985,,
26549,19452,1564,,,UNB,"Cunningham, G.C.",,1,8,1960,,Among Rhodora and Kalmia on big barren; Altitude 75',Scattered,Kent,New Brunswick,Canada,North of St. Charles Station,,,,,,,46,39,25,N,64,57,18,W,,3.5,,Databaser,Specimen has Flowers or Flower Buds,,Aster radula Ait. var. strictus (Pursh) Gray.   ,,2003-02-13,2015-11-25,,,   Accession # 19452,,,Kent Co.,,,N,W,Habitat:  Among Rhodora and Kalmia on big barren; Altitude 75'. ,Locality:  North of St. Charles Station. ,,Duplicate,46.6569,46.6569º N ,64.955,64.955º W,,Abund.:  Scattered. ,North of St. Charles Station,46.6569,64.955,,,,,,,,,,56985,56985,,
26548,19453,1564,,,UNB,"Harmsen, R.",559,14,8,1957,,"Wet red maple, sphagnum bottom; altitude 200","Local, rare",Sunbury,New Brunswick,Canada,Acadia Forest Experiment Station,,,,,,,46,0,,N,66,17,,W,,3.5,,Collector,Specimen has Flowers or Flower Buds,,Aster radula Ait. var. strictus (Pursh) Gray.   1957  G.C.C.,,2003-02-13,2015-11-25,,,   Accession # 19453,Collector's # 559,,Sunbury Co.,,,N,W,"Habitat:  Wet red maple, sphagnum bottom; altitude 200. ",Locality:  Acadia Forest Experiment Station. ,,Duplicate,46,46º N ,66.2833,66.2833º W,,"Abund.:  Local, rare. ",Acadia Forest Experiment Station,46,66.2833,,,,,,,,,,56985,56985,,
8012,19662,3263,,,UNB,"Cunningham, G.C.",,14,6,1956,,In sphagnum under alder by brook.,,York,New Brunswick,Canada,UNB Woodlot - W of New Maryland Road.  Altitude 375'.,,,,,,,45.9284,,,N,66.6697,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Viola incognita Brainerd.Viola blanda Willd.      ,,2007-01-23,2015-07-08,,Margaret,   Accession # 19662,,,York Co.,,,N,W,Habitat:  In sphagnum under alder by brook.. ,Locality:  UNB Woodlot - W of New Maryland Road.  Altitude 375'.. ,,Duplicate,45.9284,45.9284º N ,66.6697,66.6697º W,,,UNB Woodlot - W of New Maryland Road.  Altitude 375'.,45.9284,66.6697,,,,n,8012,,,,,56985,56985,,
45249,19901,120,,,UNB,"Roberts, P.R.; Pugh, B.",65-6401,24,8,1965,,aquatic,,Saint John,New Brunswick,Canada,Loch Lomond at mouth of Wilmot Brook,,,,20,275452,5027553,45.36549,,,N,65.86734,,,W,,3.5,21 H/05,ACCDC,Specimen is not Reproductive,,Potamogeton epihydrus Raf.      ,,2006-10-18,2015-07-08,,Dorothy,   Accession # 19901,Collector's # 65-6401,,Saint John Co.,UTM 20 275452 5027553,,N,W,Habitat:  aquatic. ,Locality:  Loch Lomond at mouth of Wilmot Brook. ,,Duplicate,45.3655,45.3655º N ,65.8673,65.8673º W,,,Loch Lomond at mouth of Wilmot Brook,45.3655,65.8673,,,,y,45249,,,,,56985,56985,,
48642,19997,1875,,,UNB,"Roberts, P.R.; Pugh, B.",65-5873,12,8,1965,,softwood forest,,Restigouche,New Brunswick,Canada,Falls on Little SE Upsalquitch River,,,,19,675466,5282536,47.67239,,,N,66.66247,,,W,,3.5,21 O/10,ACCDC,Specimen is Reproductive,,Carex trisperma Dewey      ,,2007-03-23,2015-07-08,,Dorothy,   Accession # 19997,Collector's # 65-5873,12/8/1965/,Restigouche Co.,UTM 19 675466 5282536,,N,W,Habitat:  softwood forest. ,Locality:  Falls on Little SE Upsalquitch River. ,,Duplicate,47.6724,47.6724º N ,66.6625,66.6625º W,,,Falls on Little SE Upsalquitch River,47.6724,66.6625,,,,,,,,,,56985,56985,,
35320,19999,1275,,,UNB,"Roberts, P.R.; Pugh, B.",65-5900,12,8,1965,,softwood forest,,Restigouche,New Brunswick,Canada,falls on Little SE Upsalquitch River,,,,19,675466,5282536,47.67239,,,N,66.66247,,,W,,3.5,21 O/10,ACCDC,Specimen has neither Fruit nor Flowers,,Gaultheria hispidula (L.) Muhl.      ,,2004-04-15,2015-07-08,,,   Accession # 19999,Collector's # 65-5900,,Restigouche Co.,UTM 19 675466 5282536,,N,W,Habitat:  softwood forest. ,Locality:  falls on Little SE Upsalquitch River. ,,Duplicate,47.6724,47.6724º N ,66.6625,66.6625º W,,,falls on Little SE Upsalquitch River,47.6724,66.6625,,,,,,,,,,56985,56985,,
54121,20000,77,,,UNB,"Roberts, P.R.; Pugh, B.",65-5909,12,8,1965,,Dry rocks near base of cliff,,Restigouche,New Brunswick,Canada,Falls on Little SE Upsalquitch R.,,,,19,675466,5282536,47.67239,,,N,66.66247,,,W,,3.5,21 O/10,ACCDC,Specimen is reproductive,,Polypodium virginianum L.       Stet!  1997  J.P. Goltz,,2008-04-29,2015-07-08,,admin,   Accession # 20000,Collector's # 65-5909,12/8/1965/,Restigouche Co.,UTM 19 675466 5282536,,N,W,Habitat:  Dry rocks near base of cliff. ,Locality:  Falls on Little SE Upsalquitch R.. ,,Duplicate,47.6724,47.6724º N ,66.6625,66.6625º W,,,Falls on Little SE Upsalquitch R.,47.6724,66.6625,,,,,54121,,,,,56985,56985,,
54137,20028,82,,,UNB,"Roberts, P.R.; Pugh, B.",65-5899,12,8,1965,,Softwood forest,,Restigouche,New Brunswick,Canada,Falls on Little SE Upsalquitch R.,,,,19,675466,5282536,47.67239,,,N,66.66247,,,W,,3.5,21 O/10,ACCDC,Specimen is reproductive,,Dryopteris phegopteris (L.) ChristensPhegopteris connectilis (Michx.) Watt       ,,2008-04-29,2015-07-08,,admin,   Accession # 20028,Collector's # 65-5899,12/8/1965/,Restigouche Co.,UTM 19 675466 5282536,,N,W,Habitat:  Softwood forest. ,Locality:  Falls on Little SE Upsalquitch R.. ,,Duplicate,47.6724,47.6724º N ,66.6625,66.6625º W,,,Falls on Little SE Upsalquitch R.,47.6724,66.6625,,,,,54137,,,,,56985,56985,,
8013,20182,3263,,,UNB,"Cunningham, G.C.",,5,9,1955,,In sphagnum beside alder run.,,York,New Brunswick,Canada,UNB Woodlot [near Fredericton],,,,,,,45.9255,,,N,66.6652,,,W,,3.5,21 G/15,UNB,Specimen lacks Flowers,,Viola incognita Brainerd.Viola blanda Willd.      ,"Green somewhat pubescent capsules, glabrous leaf blades, petioles and peduncles.",2007-01-23,2015-07-08,,Margaret,   Accession # 20182,,,York Co.,,,N,W,Habitat:  In sphagnum beside alder run.. ,Locality:  UNB Woodlot [near Fredericton]. ,"Notes:  Green somewhat pubescent capsules, glabrous leaf blades, petioles and peduncles..",Duplicate,45.9255,45.9255º N ,66.6652,66.6652º W,,,UNB Woodlot [near Fredericton],45.9255,66.6652,,,,n,8013,,,,,56985,56985,,
66466,20797,2009,,,UNB,"Rousseau, C.; Joyal, R.",64-844,8,7,1964,,"dans l'eau (in water), versant nord",,Verdun,Quebec,Canada,"Ile des Soeurs, [Montreal]",,,,,,,45,27,41,N,73,32,55,W,,4,[31 H/05],Databaser,Specimen is reproductive,,Justicia americana (L.) Vahl      ,"de Herbier P. Louis -Marie, Faculte d'Agriculture, Universite Laval, Quebec",2011-10-03,2015-07-08,,shortt,   Accession # 20797,Collector's # 64-844,8/7/1964/,Verdun Co.,,,N,W,"Habitat:  dans l'eau (in water), versant nord. ","Locality:  Ile des Soeurs, [Montreal]. ","Notes:  de Herbier P. Louis -Marie, Faculte d'Agriculture, Universite Laval, Quebec.",Unique,45.4614,45.4614º N ,73.5486,73.5486º W,,,"Ile des Soeurs, [Montreal]",45.4614,73.5486,,,,,66466,,,,,56985,56985,,
8020,20199,3263,,,UNB,"Cunningham, G.C.",,4,9,1955,,Dry woods.,,York,New Brunswick,Canada,UNB Woodlot.,,,,,,,45.9255,,,N,66.6652,,,W,,3.5,21 G/15,UNB,Specimen is not Reproductive,,Viola incognita Brainerd.Viola blanda Willd.      ,,2007-01-23,2015-07-08,,Margaret,   Accession # 20199,,,York Co.,,,N,W,Habitat:  Dry woods.. ,Locality:  UNB Woodlot.. ,,Duplicate,45.9255,45.9255º N ,66.6652,66.6652º W,,,UNB Woodlot.,45.9255,66.6652,,,,n,8020,,,,,56985,56985,,
7887,20201,3263,,,UNB,"Cunningham, G.C.",,17,5,1956,,                                                                    ,,York,New Brunswick,Canada,"Corbett Brook, UNB woods, Fredericton.",,,,,,,45.9255,,,N,66.6652,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Viola incognita Brainerd.Viola blanda Willd.      ,,2007-01-17,2015-07-08,,Margaret,   Accession # 20201,,,York Co.,,,N,W,Habitat:                                                                      . ,"Locality:  Corbett Brook, UNB woods, Fredericton.. ",,Duplicate,45.9255,45.9255º N ,66.6652,66.6652º W,,,"Corbett Brook, UNB woods, Fredericton.",45.9255,66.6652,,,,n,7887,,,,,56985,56985,,
7815,20208,1178,prionosepala (Greene) Brain,,UNB,"Cunningham, G.C.",,14,6,1956,,,,York,New Brunswick,Canada,"U.N.B. woodlot, W of Maryland Road, Fredericton",,,,,,,45.9284,,,N,66.6697,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Viola cucullata Ait.  f. prionosepala (Greene) Brain  1983 H. Hinds,,2007-01-10,2015-07-08,,Margaret,   Accession # 20208,,,York Co.,,,N,W,,"Locality:  U.N.B. woodlot, W of Maryland Road, Fredericton. ",,Duplicate,45.9284,45.9284º N ,66.6697,66.6697º W, f. prionosepala (Greene) Brain,,"U.N.B. woodlot, W of Maryland Road, Fredericton",45.9284,66.6697,,,,n,7815,,,,,56985,56985,,
7797,20209,1178,,,UNB,"Cunningham, G.C.",,14,6,1956,,Roadside,,York,New Brunswick,Canada,UNB woodlot,,,,,,,45.9255,,,N,66.6652,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Viola cucullata Ait.      ,,2006-12-20,2015-07-08,,Margaret,   Accession # 20209,,,York Co.,,,N,W,Habitat:  Roadside. ,Locality:  UNB woodlot. ,,Duplicate,45.9255,45.9255º N ,66.6652,66.6652º W,,,UNB woodlot,45.9255,66.6652,,,,n,7797,,,,,56985,56985,,
42797,2029,492,,,UNB,"Bailey, L.W.",,10,6,,,Swamps,,York,New Brunswick,Canada,Maryland Rd.,,,,,,,45.9176,,,N,66.6686,,,W,,3.5,21 G/15,UNB,Specimen has both Fruit and Flowers,,Calla palustris L.      ,,2006-05-05,2015-07-08,,,   Accession # 2029,,,York Co.,,,N,W,Habitat:  Swamps. ,Locality:  Maryland Rd.. ,,Duplicate,45.9176,45.9176º N ,66.6686,66.6686º W,,,Maryland Rd.,45.9176,66.6686,,,,,,,,,,56985,56985,,
42794,2033,492,,,UNB,"Robb, J.",,,7,1844,,Ponds,,York,New Brunswick,Canada,Road to Maryland,,,,,,,45.9176,,,N,66.6686,,,W,,3.5,21 G/15,UNB,Specimen has Fruit,,Calla palustris L.      ,,2006-05-05,2015-07-08,,,   Accession # 2033,,,York Co.,,,N,W,Habitat:  Ponds. ,Locality:  Road to Maryland. ,,Duplicate,45.9176,45.9176º N ,66.6686,66.6686º W,,,Road to Maryland,45.9176,66.6686,,,,,,,,,,56985,56985,,
30602,2088,1700,,,UNB,"Bailey, L.W.",,31,7,1866,,roadside,,York,New Brunswick,Canada,Keswick Ridge,,,,,,,46.0014,,,N,66.8917,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Tanacetum vulgare L.      ,,2003-12-18,2015-07-08,,,   Accession # 2088,,,York Co.,,,N,W,Habitat:  roadside. ,Locality:  Keswick Ridge. ,,Duplicate,46.0014,46.0014º N ,66.8917,66.8917º W,,,Keswick Ridge,46.0014,66.8917,,,,,,,,,,56985,56985,,
31541,2170,655,,,UNB,,,10,6,,,,,York,New Brunswick,Canada,Keswick Ridge,,,,,,,46.0014,,,N,66.8917,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Corylus cornuta Marsh.      ,,2004-01-12,2015-07-08,,,   Accession # 2170,,,York Co.,,,N,W,,Locality:  Keswick Ridge. ,,Duplicate,46.0014,46.0014º N ,66.8917,66.8917º W,,,Keswick Ridge,46.0014,66.8917,,,,,,,,,,56985,56985,,
27891,21851,1221,,,UNB,"Fowler, J.",,9,7,1871,,,,Kent,New Brunswick,Canada,Hudson Brook,,,,20,331079,5149227,46.47544,,,N,65.20048,,,W,83,3.5,21 I/06,ACCDC,Specimen has neither Fruit nor Flowers,,Aralia trifolia GrayPanex trifolius L.      ,,2003-09-19,2015-07-08,,,   Accession # 21851,,,Kent Co.,UTM 20 331079 5149227,,N,W,,Locality:  Hudson Brook. ,,Duplicate,46.4754,46.4754º N ,65.2005,65.2005º W,,,Hudson Brook,46.4754,65.2005,,,,,,,,,,56985,56985,,
42107,223689,580,,,UNB,"Heinstein, K.",,13,6,1965,,black spruce forest,,York,New Brunswick,Canada,"UNB woodlot, Fredericton",,,,,,,45.9255,,,N,66.6652,,,W,,3.5,21 G/15,UNB,Specimen has Flowers or Flower Buds,,Cypripedium acaule Ait.      ,,2006-04-10,2015-07-08,,,   Accession # 223689,,,York Co.,,,N,W,Habitat:  black spruce forest. ,"Locality:  UNB woodlot, Fredericton. ",,Duplicate,45.9255,45.9255º N ,66.6652,66.6652º W,,,"UNB woodlot, Fredericton",45.9255,66.6652,,,,,,,,,,56985,56985,,
35830,22894,1283,,,UNB,"Roberts, P.R.",66-395,16,7,1966,,"lowland, moist cedar stand",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has both Fruit and Flowers,,Vaccinium angustifolium Ait.      ,var. laevifolium House,2004-04-23,2015-07-08,,,   Accession # 22894,Collector's # 66-395,,Gloucester Co.,,,N,W,"Habitat:  lowland, moist cedar stand. ",Locality:  Grand Anse. ,Notes:  var. laevifolium House.,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
44082,22895,365,,,UNB,"Roberts, P.R.",66-394,16,7,1966,,"Lowland, moist, cedar stand.",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen is Reproductive,,Carex intumescens Rudge      ,,2006-10-03,2015-07-08,,Meghan,   Accession # 22895,Collector's # 66-394,,Gloucester Co.,,,N,W,"Habitat:  Lowland, moist, cedar stand.. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,y,44082,,,,,56985,56985,,
37096,22896,1175,,,UNB,"Roberts, P.R.",66-393,11,8,1966,,"cedar stand, moist lowland",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,,,Viola macloskeyi Lloyd ssp. pallens (Banks ex DC.) Baker   ,,2004-06-08,2015-07-08,,,   Accession # 22896,Collector's # 66-393,,Gloucester Co.,,,N,W,"Habitat:  cedar stand, moist lowland. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
42282,22897,608,,,UNB,"Roberts, P.R.",66-392,16,7,1966,,"cedar stand, lowland, moist",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has Flowers or Flower Buds,,Platanthera obtusata (Banks ex Pursh) Lindl.      ,,2006-04-20,2015-07-08,,,   Accession # 22897,Collector's # 66-392,,Gloucester Co.,,,N,W,"Habitat:  cedar stand, lowland, moist. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
37095,22899,1175,,,UNB,"Roberts, P.R.",66-390,16,7,1966,,"cedar stand, moist lowland",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,,,Viola macloskeyi Lloyd ssp. pallens (Banks ex DC.) Baker   ,,2004-06-08,2015-07-08,,,   Accession # 22899,Collector's # 66-390,,Gloucester Co.,,,N,W,"Habitat:  cedar stand, moist lowland. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
47173,22901,559,,,UNB,"Roberts, P.R.",66-388,16,7,1966,,"cedar stand, lowland, moist",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has Fruit,,Streptopus amplexifolius (L.) DC.      ,,2007-01-10,2015-07-08,,Dorothy,   Accession # 22901,Collector's # 66-388,16/7/1966/,Gloucester Co.,,,N,W,"Habitat:  cedar stand, lowland, moist. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
8004,22902,3263,,,UNB,"Roberts, P.R.",66-387,16,7,1966,,"Cedar Stand; lowland, moist.",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has Flowers or Flower Buds,,Viola incognita Brainerd.Viola blanda Willd.      ,,2007-01-23,2015-07-08,,Margaret,   Accession # 22902,Collector's # 66-387,,Gloucester Co.,,,N,W,"Habitat:  Cedar Stand; lowland, moist.. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,n,8004,,,,,56985,56985,,
53972,22903,47,,,UNB,"Roberts, P.R.",66-386,16,7,1966,,"Cedar stand; lowland, moist",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,No reproductive structures seen on specimen,,Osmunda cinnamomea L.      ,,2008-04-17,2015-07-08,,admin,   Accession # 22903,Collector's # 66-386,16/7/1966/,Gloucester Co.,,,N,W,"Habitat:  Cedar stand; lowland, moist. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,53972,,,,,56985,56985,,
31230,22904,651,,,UNB,"Roberts, P.R.",66-385,16,7,1966,,"cedar stand, moist lowland",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has neither Fruit nor Flowers,,Betula papyrifera Marsh.      ,,2004-01-06,2015-07-08,,,   Accession # 22904,Collector's # 66-385,,Gloucester Co.,,,N,W,"Habitat:  cedar stand, moist lowland. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
35286,22905,1274,,,UNB,"Roberts, P.R.",66-384,16,7,1966,,"cedar stand lowland, moist",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has neither Fruit nor Flowers,,Epigaea repens L.      ,,2004-04-14,2015-07-08,,,   Accession # 22905,Collector's # 66-384,,Gloucester Co.,,,N,W,"Habitat:  cedar stand lowland, moist. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
35469,22906,1279,,,UNB,"Roberts, P.R.",66-382,16,7,1966,,"cedar stand, moist lowland",,Gloucester,New Brunswick,Canada,Grand Anse,,,,,,,47.8147,,,N,65.1646,,,W,,3.5,21 P/14,UNB,Specimen has Flowers or Flower Buds,,Kalmia angustifolia L.      ,,2004-04-19,2015-07-08,,,   Accession # 22906,Collector's # 66-382,,Gloucester Co.,,,N,W,"Habitat:  cedar stand, moist lowland. ",Locality:  Grand Anse. ,,Duplicate,47.8147,47.8147º N ,65.1646,65.1646º W,,,Grand Anse,47.8147,65.1646,,,,,,,,,,56985,56985,,
46334,22908,532,,,UNB,"Roberts, P.R.",66-377,16,7,1966,,"cliff top, grassy sandy soil",,Gloucester,New Brunswick,Canada,Grand Anse Point,,,,,,,47.8188,,,N,65.1785,,,W,,3.5,21 P/14,UNB,Specimen is Reproductive,,Luzula acuminata Raf.      ,,2006-11-30,2015-07-08,,Dorothy,   Accession # 22908,Collector's # 66-377,,Gloucester Co.,,,N,W,"Habitat:  cliff top, grassy sandy soil. ",Locality:  Grand Anse Point. ,,Duplicate,47.8188,47.8188º N ,65.1785,65.1785º W,,,Grand Anse Point,47.8188,65.1785,,,,,,,,,,56985,56985,,
43127,22909,166,,,UNB,"Roberts, P.R.",66-375,16,7,1966,,cliff top grassy sandy soil,,Gloucester,New Brunswick,Canada,Grand Anse Point,,,,,,,47.8188,,,N,65.1785,,,W,,3.5,21 P/14,UNB,Specimen is Reproductive,,Agrostis alba L. var. palustris (Huds.) Pers.Agrostis stolonifera L.                  ,,2006-05-16,2015-07-08,,,   Accession # 22909,Collector's # 66-375,,Gloucester Co.,,,N,W,Habitat:  cliff top grassy sandy soil. ,Locality:  Grand Anse Point. ,,Duplicate,47.8188,47.8188º N ,65.1785,65.1785º W,,,Grand Anse Point,47.8188,65.1785,,,,,,,,,,56985,56985,,
42665,22911,158,,,UNB,"Roberts, P.R.",66-371,16,7,1966,,"cliff top, grassy, sandy soil",,Gloucester,New Brunswick,Canada,Grand Anse Point,,,,,,,47.8188,,,N,65.1785,,,W,,3.5,21 P/14,UNB,Specimen is Reproductive,,A. repens (L) Beauv.Agropyron trachycaulum (Link) Malte var. glaucum (Pease & Moore) Malte  1983 Hinds   ,,2006-05-05,2015-07-08,,,   Accession # 22911,Collector's # 66-371,,Gloucester Co.,,,N,W,"Habitat:  cliff top, grassy, sandy soil. ",Locality:  Grand Anse Point. ,,Duplicate,47.8188,47.8188º N ,65.1785,65.1785º W,,,Grand Anse Point,47.8188,65.1785,,,,,,,,,,56985,56985,,
37809,23000,918,,,UNB,"Roberts, P.R.",66-457A,21,7,1966,,"white spruce, balsam fir stand",,Restigouche,New Brunswick,Canada,"N branch of Charlo River, 5 Mile Gate",,,,,,,47.9091,,,N,66.5158,,,W,,3.5,21 O/15,UNB,,,Ribes lacustre (Pers.) Poir.      ,,2004-06-28,2015-07-08,,,   Accession # 23000,Collector's # 66-457A,,Restigouche Co.,,,N,W,"Habitat:  white spruce, balsam fir stand. ","Locality:  N branch of Charlo River, 5 Mile Gate. ",,Duplicate,47.9091,47.9091º N ,66.5158,66.5158º W,,,"N branch of Charlo River, 5 Mile Gate",47.9091,66.5158,,,,,,,,,,56985,56985,,
4057,23030,587,,,UNB,"Roberts, P.R.",66-241,11,7,1966,,Mixed woods.,,Gloucester,New Brunswick,Canada,"Anderson, near Turgeon.",,,,20,285673,5305456,47.866655,,,N,65.86592,,,W,83,3.5,21 P/13,ACCDC,,,Goodyera oblongifolia Raf.     ,,1999-05-04,2015-11-25,,,   Accession # 23030,Collector's # 66-241,,Gloucester Co.,UTM 20 285673 5305456,,N,W,Habitat:  Mixed woods.. ,"Locality:  Anderson, near Turgeon.. ",,Unique,47.8667,47.8667º N ,65.8659,65.8659º W,,,Specific location data for rare species is available on request,,,,,,,,,,,,56985,56985,,
35167,23190,1096,,,UNB,"Roberts, P.R.",66-373,16,7,1966,,"sea cliff, grassy, sandy soil",,Gloucester,New Brunswick,Canada,Grand Anse Point,,,,,,,47.8188,,,N,65.1785,,,W,,3.5,21 P/14,UNB,Specimen has neither Fruit nor Flowers,,Empetrum nigrum L.      ,,2004-04-13,2015-07-08,,,   Accession # 23190,Collector's # 66-373,,Gloucester Co.,,,N,W,"Habitat:  sea cliff, grassy, sandy soil. ",Locality:  Grand Anse Point. ,,Duplicate,47.8188,47.8188º N ,65.1785,65.1785º W,,,Grand Anse Point,47.8188,65.1785,,,,,,,,,,56985,56985,,
37739,23191,1914,,,UNB,"Roberts, P.R.",66-379,16,7,1966,,sea cliff top-grassy-sand soil,,Gloucester,New Brunswick,Canada,Grand Anse Point,,,,,,,47.8188,,,N,65.1785,,,W,,3.5,21 P/14,UNB,,,Ribes hirtellum Michx.      ,,2004-06-24,2015-07-08,,,   Accession # 23191,Collector's # 66-379,,Gloucester Co.,,,N,W,Habitat:  sea cliff top-grassy-sand soil. ,Locality:  Grand Anse Point. ,,Duplicate,47.8188,47.8188º N ,65.1785,65.1785º W,,,Grand Anse Point,47.8188,65.1785,,,,,,,,,,56985,56985,,
